num_class,seed,model,loglik_train,post_train,labels_train,p_entropy_train,NEC_train,AIC_train,BIC_train,avg_max_post_train,loglik_eval,post_eval,labels_eval,p_entropy_eval,NEC_eval,AIC_eval,BIC_eval,avg_max_post_eval,class_counts_train,class_counts_eval,init
6,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-5): 6 x Categorical()
  )
)","tensor(-970874.1573, device='cuda:0', dtype=torch.float64)","[[2.10371513e-02 2.09996611e-02 8.44646194e-01 1.13313637e-01
  3.35632441e-06 2.34619840e-13]
 [5.78791353e-02 8.53196552e-01 8.89243034e-02 1.58507977e-14
  4.36616118e-09 5.16715912e-09]
 [5.66272866e-01 1.21434844e-01 5.30900280e-02 2.71353876e-16
  2.59202259e-01 3.29722347e-09]
 ...
 [1.88319247e-01 7.47904794e-06 2.35216131e-05 5.90689157e-07
  7.50242045e-10 8.11649160e-01]
 [2.73888729e-01 4.86846078e-13 1.18089210e-04 3.86538773e-01
  3.39446500e-01 7.90884039e-06]
 [9.81166639e-02 5.07680594e-01 2.62374160e-02 1.69145541e-09
  2.54310160e-01 1.13655165e-01]]",[2 1 0 ... 5 3 1],0.5750764170796436,"tensor(1.1417e-06, device='cuda:0', dtype=torch.float64)","tensor(1941796.3145, device='cuda:0', dtype=torch.float64)","tensor(1942046.8449, device='cuda:0', dtype=torch.float64)",0.7487635621415996,"tensor(-107783.8342, device='cuda:0', dtype=torch.float64)","[[1.82944297e-03 4.87975784e-02 9.49369600e-01 8.40085528e-10
  3.37730861e-06 9.12415135e-10]
 [3.05609582e-02 4.49732428e-01 5.19706226e-01 3.66704398e-07
  4.72529969e-09 1.66785944e-08]
 [2.02320564e-01 1.45641082e-05 7.71147576e-04 2.42862126e-08
  9.62356975e-06 7.96884076e-01]
 ...
 [1.34041561e-02 3.58144666e-01 6.28439104e-01 1.40483289e-16
  1.20727461e-05 1.09357909e-09]
 [6.59430312e-01 8.74429366e-02 8.79995698e-03 1.63133524e-09
  1.29437513e-01 1.14889280e-01]
 [1.19804783e-01 2.02225520e-09 3.50963980e-01 9.28185687e-02
  4.36412667e-01 6.58862619e-14]]",[2 2 5 ... 2 0 4],0.5746181213434861,"tensor(4.7910e-07, device='cuda:0', dtype=torch.float64)","tensor(215615.6685, device='cuda:0', dtype=torch.float64)","tensor(215813.4660, device='cuda:0', dtype=torch.float64)",0.7489689107456587,"{0: 60537, 1: 58585, 2: 81558, 3: 7567, 4: 27961, 5: 16191}","{0: 6775, 1: 6496, 2: 9055, 3: 828, 4: 3055, 5: 1836}",huang
7,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-6): 7 x Categorical()
  )
)","tensor(-970795.3742, device='cuda:0', dtype=torch.float64)","[[1.21056342e-08 5.43344194e-02 7.21049257e-01 ... 2.61080015e-07
  2.02335136e-02 1.43672173e-03]
 [1.35426286e-08 9.89419361e-01 8.02645289e-07 ... 5.45777258e-09
  3.26140726e-12 1.05798169e-02]
 [6.04829461e-09 2.25654668e-01 4.30700085e-07 ... 1.69304845e-01
  6.05039909e-01 1.41560340e-07]
 ...
 [9.38511376e-01 1.56135425e-07 3.42546161e-13 ... 4.53057405e-10
  9.67317899e-12 6.14884509e-02]
 [7.89460872e-01 4.76832181e-14 1.92240679e-12 ... 2.09936840e-01
  3.15358183e-06 5.99104406e-04]
 [4.84058322e-01 3.87727766e-01 1.83118192e-07 ... 1.28211741e-01
  1.01764885e-06 6.04109521e-09]]",[2 1 5 ... 0 0 0],0.49339380858281245,"tensor(8.3642e-07, device='cuda:0', dtype=torch.float64)","tensor(1941646.7484, device='cuda:0', dtype=torch.float64)","tensor(1941939.0338, device='cuda:0', dtype=torch.float64)",0.776028817996294,"tensor(-107767.5523, device='cuda:0', dtype=torch.float64)","[[3.55578989e-02 6.64406231e-02 8.97931281e-01 ... 6.97202988e-05
  2.36303498e-08 2.67064764e-11]
 [5.11166346e-01 4.87877291e-01 4.79487153e-06 ... 9.66104136e-09
  1.50089416e-12 9.51524944e-04]
 [9.99942741e-01 3.25675707e-07 9.82531347e-07 ... 5.00783458e-05
  2.33265851e-06 2.64333204e-08]
 ...
 [3.30438800e-09 4.72626356e-01 5.27235306e-01 ... 1.38154445e-04
  1.80110760e-07 1.04157154e-09]
 [2.49239454e-01 8.79675153e-02 5.68124029e-08 ... 5.20796258e-02
  6.10712806e-01 1.56682305e-07]
 [9.48681733e-02 1.44850262e-08 3.57737098e-06 ... 7.79198592e-01
  1.25826598e-01 1.03034303e-04]]",[2 0 0 ... 2 5 4],0.4928327665628965,"tensor(3.5221e-07, device='cuda:0', dtype=torch.float64)","tensor(215591.1045, device='cuda:0', dtype=torch.float64)","tensor(215821.8684, device='cuda:0', dtype=torch.float64)",0.7763296152974293,"{0: 36922, 1: 50231, 2: 60492, 3: 4849, 4: 40944, 5: 43712, 6: 15249}","{0: 4143, 1: 5592, 2: 6740, 3: 500, 4: 4472, 5: 4879, 6: 1719}",huang
8,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-7): 8 x Categorical()
  )
)","tensor(-970711.3346, device='cuda:0', dtype=torch.float64)","[[3.73064283e-08 8.49940974e-09 1.74717026e-05 ... 9.99936079e-01
  4.63898833e-05 2.48159105e-09]
 [7.59830068e-09 5.40627022e-01 2.55415570e-09 ... 5.75654442e-02
  1.05115726e-08 4.01807087e-01]
 [9.36634274e-09 7.18213963e-01 1.16316163e-05 ... 3.24111366e-02
  2.49363186e-01 1.77039860e-09]
 ...
 [9.15356362e-01 1.39966192e-08 3.42945964e-08 ... 2.87695159e-05
  5.05203513e-08 8.39421938e-02]
 [9.96832627e-01 1.90263349e-15 6.41646853e-04 ... 1.60472845e-04
  6.08391369e-08 2.32194480e-03]
 [4.72439374e-01 2.87126622e-01 1.60131123e-01 ... 2.18373947e-02
  7.79094829e-14 5.84654832e-02]]",[5 1 1 ... 0 0 0],0.35267590956275213,"tensor(1.0259e-06, device='cuda:0', dtype=torch.float64)","tensor(1941486.6693, device='cuda:0', dtype=torch.float64)","tensor(1941820.7098, device='cuda:0', dtype=torch.float64)",0.8399346966599381,"tensor(-107775.3163, device='cuda:0', dtype=torch.float64)","[[1.15594394e-02 6.51048862e-09 3.58847271e-06 ... 9.68946749e-01
  1.22517486e-12 1.94902170e-02]
 [1.79359590e-01 2.27807500e-08 7.93296409e-05 ... 5.39150245e-01
  2.40212145e-11 2.81410812e-01]
 [9.09565513e-01 6.16737605e-08 2.39183696e-08 ... 7.97176862e-04
  3.97284109e-08 8.96371693e-02]
 ...
 [1.71349693e-09 5.40626952e-01 4.04274569e-10 ... 3.61997969e-01
  1.87596921e-09 9.73750417e-02]
 [6.61950160e-01 1.78311893e-01 1.52607679e-01 ... 7.12864317e-03
  1.61930287e-06 1.08923566e-09]
 [1.02476990e-01 7.20105842e-16 5.29659167e-01 ... 3.67599624e-01
  2.25133340e-04 5.43030784e-11]]",[5 5 0 ... 1 0 2],0.3519079441884685,"tensor(4.3013e-07, device='cuda:0', dtype=torch.float64)","tensor(215614.6326, device='cuda:0', dtype=torch.float64)","tensor(215878.3627, device='cuda:0', dtype=torch.float64)",0.8403548829287015,"{0: 61637, 1: 62476, 2: 10330, 3: 6321, 4: 23804, 5: 61869, 6: 16488, 7: 9474}","{0: 6916, 1: 6953, 2: 1092, 3: 673, 4: 2585, 5: 6930, 6: 1847, 7: 1049}",huang
9,73,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-8): 9 x Categorical()
  )
)","tensor(-970753.0093, device='cuda:0', dtype=torch.float64)","[[2.96847002e-15 1.98361494e-01 4.01828730e-08 ... 1.54393461e-02
  7.86053150e-01 1.45945731e-04]
 [3.42230017e-09 9.99997514e-01 1.10918636e-14 ... 3.37345037e-07
  8.40083318e-13 1.26562685e-13]
 [5.79408659e-16 3.66385306e-01 3.71227141e-09 ... 2.36823389e-08
  4.46113471e-13 6.33614609e-01]
 ...
 [8.55819048e-01 1.23184065e-01 1.24273680e-09 ... 1.82148382e-06
  4.88754083e-16 4.47105787e-13]
 [9.85754100e-01 3.02942001e-08 1.42381227e-02 ... 1.21143668e-06
  3.70981730e-15 5.68935788e-06]
 [1.23291643e-07 3.93553652e-01 2.40596790e-02 ... 2.00247584e-19
  1.50426843e-09 6.51511264e-06]]",[7 1 8 ... 0 0 5],0.41463928156368546,"tensor(5.9611e-07, device='cuda:0', dtype=torch.float64)","tensor(1941578.0185, device='cuda:0', dtype=torch.float64)","tensor(1941953.8141, device='cuda:0', dtype=torch.float64)",0.8067272240668603,"tensor(-107776.4270, device='cuda:0', dtype=torch.float64)","[[8.31545469e-16 2.90644501e-01 8.43959497e-09 ... 9.72269484e-16
  7.08473104e-01 1.41043615e-07]
 [6.54277399e-08 9.99293624e-01 4.30455819e-07 ... 2.05243978e-07
  1.00809428e-07 7.85259295e-14]
 [1.75205197e-07 5.77119048e-01 3.92477523e-10 ... 1.38989795e-13
  5.53291351e-08 1.29357986e-05]
 ...
 [1.49541045e-16 9.99969766e-01 7.47681442e-16 ... 5.49427563e-15
  2.02985001e-05 7.81564967e-07]
 [1.09867270e-07 1.04560523e-01 1.14238032e-02 ... 1.40766566e-13
  4.41905670e-10 8.84015404e-01]
 [2.60982652e-08 2.53739989e-08 9.10018194e-01 ... 3.72911004e-02
  8.73563000e-08 5.26904016e-02]]",[7 1 1 ... 1 8 2],0.4136740154560605,"tensor(2.5085e-07, device='cuda:0', dtype=torch.float64)","tensor(215624.8541, device='cuda:0', dtype=torch.float64)","tensor(215921.5504, device='cuda:0', dtype=torch.float64)",0.8072587981159345,"{0: 35024, 1: 77929, 2: 9122, 3: 6003, 4: 32760, 5: 14729, 6: 14190, 7: 33480, 8: 29162}","{0: 3907, 1: 8691, 2: 976, 3: 627, 4: 3553, 5: 1639, 6: 1610, 7: 3810, 8: 3232}",huang
2,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-1): 2 x Categorical()
  )
)","tensor(-977456.5726, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 4.48543301e-10]
 [5.31331635e-01 4.68668365e-01]
 [2.15480263e-01 7.84519737e-01]
 ...
 [2.99251391e-03 9.97007486e-01]
 [9.16947369e-03 9.90830526e-01]
 [2.42069661e-01 7.57930339e-01]]",[0 0 1 ... 1 1 1],0.2057236601047034,"tensor(4.5720e-07, device='cuda:0', dtype=torch.float64)","tensor(1954929.1453, device='cuda:0', dtype=torch.float64)","tensor(1955012.6554, device='cuda:0', dtype=torch.float64)",0.9007451080978758,"tensor(-108538.6713, device='cuda:0', dtype=torch.float64)","[[1.00000000e+00 9.90391555e-11]
 [9.99999999e-01 9.32944799e-10]
 [2.74965266e-02 9.72503473e-01]
 ...
 [9.14379579e-01 8.56204213e-02]
 [5.19625608e-02 9.48037439e-01]
 [9.99999998e-01 1.76317540e-09]]",[0 0 1 ... 0 1 0],0.20577701405071452,"tensor(1.8941e-07, device='cuda:0', dtype=torch.float64)","tensor(217093.3425, device='cuda:0', dtype=torch.float64)","tensor(217159.2751, device='cuda:0', dtype=torch.float64)",0.9006974376022644,"{0: 144206, 1: 108193}","{0: 15967, 1: 12078}",random
3,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-2): 3 x Categorical()
  )
)","tensor(-972462.7300, device='cuda:0', dtype=torch.float64)","[[9.71388782e-01 2.86112171e-02 6.88002500e-10]
 [1.12278205e-01 2.10722737e-02 8.66649521e-01]
 [7.71134207e-02 1.09641215e-01 8.13245364e-01]
 ...
 [2.17784282e-10 5.94453660e-01 4.05546340e-01]
 [7.91859068e-10 4.64663197e-01 5.35336802e-01]
 [7.65806009e-09 9.09800038e-02 9.09019989e-01]]",[0 2 2 ... 1 2 2],0.40584283007886246,"tensor(6.8879e-07, device='cuda:0', dtype=torch.float64)","tensor(1944949.4599, device='cuda:0', dtype=torch.float64)","tensor(1945074.7251, device='cuda:0', dtype=torch.float64)",0.811887438914377,"tensor(-107975.0514, device='cuda:0', dtype=torch.float64)","[[9.96858993e-01 3.14100627e-03 5.33783452e-10]
 [9.41037895e-01 5.89621017e-02 3.36270401e-09]
 [2.40209250e-09 3.29723742e-01 6.70276256e-01]
 ...
 [4.61663875e-01 4.35723676e-03 5.33978888e-01]
 [2.75240141e-09 4.15134243e-01 5.84865754e-01]
 [8.53965783e-01 1.46034215e-01 1.98324604e-09]]",[0 0 2 ... 2 2 0],0.4058798394975239,"tensor(2.8790e-07, device='cuda:0', dtype=torch.float64)","tensor(215974.1029, device='cuda:0', dtype=torch.float64)","tensor(216073.0017, device='cuda:0', dtype=torch.float64)",0.8119588972696438,"{0: 67667, 1: 51222, 2: 133510}","{0: 7527, 1: 5717, 2: 14801}",random
4,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-3): 4 x Categorical()
  )
)","tensor(-971366.1162, device='cuda:0', dtype=torch.float64)","[[7.56084755e-05 9.75130038e-01 9.15883847e-03 1.56355155e-02]
 [8.74300222e-01 1.08392436e-01 1.73064069e-02 9.35351251e-07]
 [4.19486722e-01 5.88456251e-02 3.39907488e-02 4.87676904e-01]
 ...
 [3.38355685e-01 3.01687472e-10 6.61641964e-01 2.35047087e-06]
 [5.07122163e-01 1.36888714e-09 1.33407564e-01 3.59470272e-01]
 [8.51333253e-01 1.88191762e-10 7.54676015e-02 7.31991457e-02]]",[1 0 3 ... 2 0 0],0.5511854763470898,"tensor(9.3502e-07, device='cuda:0', dtype=torch.float64)","tensor(1942764.2323, device='cuda:0', dtype=torch.float64)","tensor(1942931.2526, device='cuda:0', dtype=torch.float64)",0.7510956405036529,"tensor(-107839.2608, device='cuda:0', dtype=torch.float64)","[[8.01634005e-05 9.96219644e-01 7.88239498e-04 2.91195293e-03]
 [5.23082741e-04 9.76391942e-01 2.30840563e-02 9.18495455e-07]
 [6.33147412e-01 3.75849175e-09 2.75863677e-01 9.09889075e-02]
 ...
 [5.39974139e-01 4.45693728e-01 2.38154949e-03 1.19505836e-02]
 [3.27215355e-01 5.85040904e-11 2.54164427e-01 4.18620218e-01]
 [1.37181335e-04 6.27005292e-01 7.13633450e-03 3.65721192e-01]]",[1 1 0 ... 0 3 1],0.551201326151548,"tensor(3.9101e-07, device='cuda:0', dtype=torch.float64)","tensor(215710.5215, device='cuda:0', dtype=torch.float64)","tensor(215842.3866, device='cuda:0', dtype=torch.float64)",0.7510816640504805,"{0: 116112, 1: 67667, 2: 37473, 3: 31147}","{0: 12803, 1: 7527, 2: 4193, 3: 3522}",random
5,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-4): 5 x Categorical()
  )
)","tensor(-970872.0358, device='cuda:0', dtype=torch.float64)","[[1.94231738e-04 9.74915892e-01 2.37324994e-02 7.20203165e-04
  4.37173711e-04]
 [1.26860033e-07 1.16011883e-01 4.81241597e-02 1.14613953e-02
  8.24402435e-01]
 [5.30716338e-01 5.82346814e-02 2.39915935e-01 1.63118832e-01
  8.01421386e-03]
 ...
 [4.83179280e-08 7.91502468e-10 4.58789320e-01 2.37160446e-03
  5.38839026e-01]
 [3.44539463e-01 3.34531971e-09 4.71718366e-01 1.83742161e-01
  7.00945052e-09]
 [7.88994184e-01 1.41015111e-09 1.06853933e-01 7.67892199e-02
  2.73626614e-02]]",[1 4 0 ... 4 2 0],0.602458490402153,"tensor(1.0582e-06, device='cuda:0', dtype=torch.float64)","tensor(1941784.0716, device='cuda:0', dtype=torch.float64)","tensor(1941992.8469, device='cuda:0', dtype=torch.float64)",0.7346454383975983,"tensor(-107785.3839, device='cuda:0', dtype=torch.float64)","[[8.75180383e-04 9.96627007e-01 2.23769539e-03 2.34835716e-04
  2.52815513e-05]
 [1.00850783e-09 9.30427200e-01 4.82744156e-02 1.59163858e-02
  5.38199750e-03]
 [6.37596077e-01 1.28920221e-08 3.23382630e-01 5.32085214e-04
  3.84891943e-02]
 ...
 [4.57507280e-01 5.16425796e-01 9.27048830e-03 7.02768816e-04
  1.60936666e-02]
 [4.22976027e-01 4.35983912e-10 5.04347295e-01 6.49535350e-02
  7.72314277e-03]
 [1.54393408e-03 4.86909890e-01 9.38214272e-02 4.17724749e-01
  7.91372978e-12]]",[1 1 0 ... 1 2 1],0.6025161644091728,"tensor(4.4278e-07, device='cuda:0', dtype=torch.float64)","tensor(215610.7677, device='cuda:0', dtype=torch.float64)","tensor(215775.5990, device='cuda:0', dtype=torch.float64)",0.7345631186254269,"{0: 63070, 1: 79493, 2: 57985, 3: 7476, 4: 44375}","{0: 6941, 1: 8858, 2: 6479, 3: 869, 4: 4898}",random
6,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-5): 6 x Categorical()
  )
)","tensor(-970953.0160, device='cuda:0', dtype=torch.float64)","[[4.54495979e-03 9.91844203e-01 1.08258870e-07 2.58215460e-03
  1.02752517e-03 1.04872006e-06]
 [3.48996872e-08 1.15767713e-01 1.04589023e-01 4.63857383e-06
  7.79638562e-01 2.92478990e-08]
 [5.65649786e-01 6.00619686e-02 3.73776275e-01 1.11120807e-04
  3.99821752e-04 1.02719602e-06]
 ...
 [7.72544010e-09 1.96019343e-07 6.36168574e-01 2.80716687e-03
  3.61024010e-01 4.56422777e-08]
 [3.33512057e-01 8.60594532e-07 4.62456921e-01 1.05692197e-05
  1.64380024e-09 2.04019590e-01]
 [8.26072291e-01 3.41370134e-10 1.65274360e-01 6.40629887e-03
  2.24689760e-03 1.52617331e-07]]",[1 4 0 ... 2 2 0],0.5662160462251585,"tensor(9.7119e-07, device='cuda:0', dtype=torch.float64)","tensor(1941954.0321, device='cuda:0', dtype=torch.float64)","tensor(1942204.5625, device='cuda:0', dtype=torch.float64)",0.7544932385064961,"tensor(-107795.4856, device='cuda:0', dtype=torch.float64)","[[8.41241089e-03 9.91501793e-01 1.34236618e-08 7.47884730e-05
  1.09846639e-05 9.80189888e-09]
 [2.33378197e-09 9.63462399e-01 2.21981179e-07 1.45809765e-02
  2.19563373e-02 6.28973505e-08]
 [4.18674883e-01 3.03284860e-06 5.78389961e-01 2.16475902e-04
  2.71554021e-03 1.06939523e-07]
 ...
 [4.99897849e-01 4.73419268e-01 2.51328135e-02 9.45436747e-08
  1.54995764e-03 1.81122364e-08]
 [3.68684688e-01 1.00050617e-10 5.44702774e-01 8.62556629e-02
  3.56307449e-04 5.67901580e-07]
 [1.92853479e-02 5.31704590e-01 2.28092587e-07 3.17018197e-04
  6.79919430e-12 4.48692816e-01]]",[1 1 2 ... 0 2 1],0.5664366358023578,"tensor(4.0682e-07, device='cuda:0', dtype=torch.float64)","tensor(215638.9712, device='cuda:0', dtype=torch.float64)","tensor(215836.7688, device='cuda:0', dtype=torch.float64)",0.7544081925503062,"{0: 86019, 1: 69538, 2: 67260, 4: 27936, 5: 1646}","{0: 9552, 1: 7728, 2: 7490, 4: 3093, 5: 182}",random
7,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-6): 7 x Categorical()
  )
)","tensor(-970907.1664, device='cuda:0', dtype=torch.float64)","[[7.52021226e-01 8.34399087e-04 1.36889507e-06 ... 1.53889980e-01
  8.40671482e-02 1.03921447e-12]
 [1.18061847e-08 7.73770217e-01 9.72009710e-10 ... 2.26229751e-01
  8.90578640e-10 2.00122836e-09]
 [8.62941539e-02 6.91666752e-01 2.71020927e-12 ... 3.38649308e-09
  1.28395480e-13 5.04316992e-04]
 ...
 [5.50476546e-12 6.36089800e-01 2.60175653e-01 ... 5.41415589e-02
  4.95928395e-02 1.37782413e-15]
 [3.04696891e-04 6.50104045e-01 2.96243540e-01 ... 6.53903855e-10
  5.33470805e-02 5.98278694e-07]
 [2.50077520e-02 9.74654143e-01 4.26987225e-05 ... 7.75790512e-09
  2.44685477e-09 1.88453075e-04]]",[0 1 1 ... 1 1 1],0.5721424414076456,"tensor(9.3110e-07, device='cuda:0', dtype=torch.float64)","tensor(1941870.3329, device='cuda:0', dtype=torch.float64)","tensor(1942162.6183, device='cuda:0', dtype=torch.float64)",0.7408423321891211,"tensor(-107805.2909, device='cuda:0', dtype=torch.float64)","[[9.99385544e-01 6.10414696e-04 2.06595899e-10 ... 5.26223369e-08
  1.86828080e-08 1.47106294e-10]
 [7.78831110e-08 5.07362496e-03 4.04084326e-04 ... 9.76411086e-01
  1.81110988e-02 1.17668406e-09]
 [9.21887023e-04 9.98790418e-01 1.73606082e-06 ... 3.80817577e-08
  6.67676129e-07 2.24809786e-15]
 ...
 [6.19381810e-01 3.80608020e-01 2.03179124e-15 ... 4.98477693e-08
  3.75603523e-15 1.02288601e-09]
 [8.45582722e-03 6.05068917e-01 1.85215852e-04 ... 1.36975654e-09
  4.07385851e-08 1.92627783e-04]
 [6.31150100e-01 1.39384930e-03 8.64165349e-04 ... 9.01558456e-10
  1.40447523e-01 2.26133318e-01]]",[0 4 1 ... 0 1 0],0.5715732170366021,"tensor(3.8957e-07, device='cuda:0', dtype=torch.float64)","tensor(215666.5817, device='cuda:0', dtype=torch.float64)","tensor(215897.3456, device='cuda:0', dtype=torch.float64)",0.7411574969432528,"{0: 71385, 1: 106870, 2: 16023, 3: 14536, 4: 15694, 5: 6419, 6: 21472}","{0: 7936, 1: 11861, 2: 1783, 3: 1611, 4: 1751, 5: 740, 6: 2363}",random
8,42,"GeneralMixtureModel(
  (distributions): ModuleList(
    (0-7): 8 x Categorical()
  )
)","tensor(-970647.2658, device='cuda:0', dtype=torch.float64)","[[1.17978357e-01 2.41151872e-04 5.41348347e-09 ... 9.70061076e-08
  5.30388343e-06 8.39748826e-01]
 [8.21805369e-08 9.10432564e-03 1.60223433e-06 ... 6.56144731e-09
  1.62066208e-12 3.35319576e-08]
 [3.68694010e-01 9.73141034e-03 1.80791998e-06 ... 7.91282652e-07
  2.74289320e-01 1.70385380e-08]
 ...
 [7.01394298e-16 1.10995059e-02 9.01379138e-01 ... 3.72233216e-08
  3.23446697e-12 6.87200528e-05]
 [1.97620314e-08 1.12677064e-02 6.91281694e-05 ... 9.88049453e-01
  2.29687495e-04 3.84003423e-04]
 [3.51842620e-01 2.09605306e-03 6.46031736e-01 ... 4.57778887e-06
  2.42864326e-05 4.17401925e-12]]",[7 4 0 ... 2 5 2],0.5520284381691578,"tensor(8.8418e-07, device='cuda:0', dtype=torch.float64)","tensor(1941358.5316, device='cuda:0', dtype=torch.float64)","tensor(1941692.5721, device='cuda:0', dtype=torch.float64)",0.7580233103277193,"tensor(-107761.7950, device='cuda:0', dtype=torch.float64)","[[3.21134930e-01 1.73362993e-05 2.56467134e-09 ... 1.18640738e-12
  6.65064906e-07 6.78846609e-01]
 [9.26024392e-08 1.16000715e-05 5.48596397e-08 ... 7.20379321e-08
  7.90322926e-13 4.43271324e-03]
 [3.51220084e-08 2.39526085e-01 6.08470757e-01 ... 8.85198667e-12
  3.93021244e-05 1.51963216e-01]
 ...
 [9.54409967e-01 4.55664954e-02 2.50845847e-07 ... 3.61887803e-13
  4.56724214e-06 1.71973913e-05]
 [8.94989427e-02 4.21894314e-03 7.21667923e-01 ... 3.02477691e-06
  1.84609702e-01 1.31062989e-12]
 [2.81036253e-01 1.00367853e-05 1.99014796e-12 ... 5.35011898e-01
  1.80646890e-01 3.29342492e-03]]",[7 4 2 ... 0 2 5],0.5518554624316457,"tensor(3.7027e-07, device='cuda:0', dtype=torch.float64)","tensor(215587.5900, device='cuda:0', dtype=torch.float64)","tensor(215851.3201, device='cuda:0', dtype=torch.float64)",0.7579462821184738,"{0: 92979, 1: 4582, 2: 53642, 3: 19599, 4: 20928, 5: 10440, 6: 15968, 7: 34261}","{0: 10198, 1: 498, 2: 5953, 3: 2206, 4: 2333, 5: 1134, 6: 1824, 7: 3899}",random
