DIVISION,YEAR,VARIABLE_ANTECEDENTE_ENC,VARIABLE_CONSECUENTE_ENC,VARIABLE_ANTECEDENTE,VARIABLE_CONSECUENTE,ANTECEDENT,CONSECUENT,VARIABLE_ANTECEDENTE_VALOR,VARIABLE_CONSECUENTE_VALOR,N_ROWS,CHI_2,P_VALUE,EXPECTED_MIN,SUPPORT,CONFIDENCE,LIFT,CONVICTION
mujeres,2016,VIOLENCIA_FISICA_ENC,VIOLENCIA_PSICOLOGICA_ENC,VIOLENCIA_FISICA,VIOLENCIA_PSICOLOGICA,VIOLENCIA_FISICA_ENC=0,VIOLENCIA_PSICOLOGICA_ENC=1,no presente,presente,18324,1089.3106638993465,6.9528234614383725e-239,1074.3379720585026,0.38315869897402316,0.9590219915312116,1.123960279681351,3.5811264861369185
mujeres,2016,VIOLENCIA_FISICA_ENC,VIOLENCIA_SEXUAL_ENC,VIOLENCIA_FISICA,VIOLENCIA_SEXUAL,VIOLENCIA_FISICA_ENC=0,VIOLENCIA_SEXUAL_ENC=0,no presente,no presente,18324,44.4028109324025,2.6730302225217413e-11,148.22587862912027,0.3948373717528924,0.988252970905614,1.0086752876329568,1.723556581522827
mujeres,2016,DIF_ALFAB_ENC,VIC_ES_INDIGENA_ENC,DIF_ALFAB,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,no,iguales,15261,690.6265777432442,1.0773184937011001e-150,259.1596225673285,0.5867243299914816,0.9062753036437247,1.0638974929928373,1.580751211260738
mujeres,2016,DIF_ALFAB_ENC,AGR_ES_INDIGENA_ENC,DIF_ALFAB,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,DIF_ALFAB_ENC=2,no,iguales,15183,547.3962538270272,1.3627424174288058e-119,270.7805440295067,0.5746558651122966,0.9000412626366825,1.058343129694296,1.49636925414711
mujeres,2016,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,AGR_ES_INDIGENA_ENC=1,no,no,15034,10867.843944641727,0.0,1925.7145137687908,0.6076227218305175,0.9402017291066282,1.4739304270478675,6.055568721850781
mujeres,2016,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,VIC_ES_INDIGENA_ENC=1,no,no,15034,10867.843944641727,0.0,1925.7145137687908,0.6076227218305175,0.9525547445255474,1.4739304270478675,7.455572340070925
mujeres,2016,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,VIC_ES_INDIGENA_ENC=2,AGR_ES_INDIGENA_ENC=2,si,si,15034,10867.843944641727,0.0,1925.7145137687908,0.3234668085672476,0.9144415193681835,2.5252964368444655,7.4555724100713725
mujeres,2016,VIC_ES_INDIGENA_ENC,AGR_ES_INDIGENA_ENC,VIC_ES_INDIGENA,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=2,VIC_ES_INDIGENA_ENC=2,si,si,15034,10867.843944641727,0.0,1925.7145137687908,0.3234668085672476,0.8932770022042615,2.5252964368444655,6.055568766376406
mujeres,2016,VIC_ES_INDIGENA_ENC,GANA_MAS_LA_VICTIMA_ENC,VIC_ES_INDIGENA,GANA_MAS_LA_VICTIMA,VIC_ES_INDIGENA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,si,no,15539,151.53767444648537,7.995980724547571e-35,727.8052641740138,0.3219640903533046,0.9126231302444363,1.0523338394826578,1.5194264213873023
mujeres,2016,AGR_ES_INDIGENA_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_ES_INDIGENA,GANA_MAS_LA_VICTIMA,AGR_ES_INDIGENA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,si,no,15447,133.84260596312973,5.914307959022077e-31,736.7591765391338,0.3291253965171231,0.9099695722212279,1.0481953752499111,1.4647299569695582
mujeres,2017,AGR_ALFAB_ENC,AGR_EST_CIV_ENC,AGR_ALFAB,AGR_EST_CIV,AGR_EST_CIV_ENC=0,AGR_ALFAB_ENC=0,casados(as),alfabeta,14142,95.96254663943459,1.1466890530436563e-20,59.40263046245227,0.4694526941026729,0.9026512576478586,1.0263140445132672,1.237737097474371
mujeres,2017,AGR_ALFAB_ENC,AGR_SEXO_ENC,AGR_ALFAB,AGR_SEXO,AGR_ALFAB_ENC=0,AGR_SEXO_ENC=0,alfabeta,hombres,17309,379.21410081318436,1.8452886307477014e-84,120.2137616268993,0.843549598474782,0.9514531473999739,1.0135209876513107,1.2614580121003554
mujeres,2017,AGR_ALFAB_ENC,VIC_ALFAB_ENC,AGR_ALFAB,VIC_ALFAB,VIC_ALFAB_ENC=0,AGR_ALFAB_ENC=0,alfabeta,alfabeta,17255,2970.8366015807264,0.0,317.7437264560997,0.7911330049261084,0.9445751453086078,1.0653404884175455,2.045263725325528
mujeres,2017,AGR_ALFAB_ENC,VIC_ALFAB_ENC,AGR_ALFAB,VIC_ALFAB,AGR_ALFAB_ENC=0,VIC_ALFAB_ENC=0,alfabeta,alfabeta,17255,2970.8366015807264,0.0,317.7437264560997,0.7911330049261084,0.8922805412118439,1.0653404884175455,1.5080438413060298
mujeres,2017,AGR_ALFAB_ENC,VIC_EST_CIV_ENC,AGR_ALFAB,VIC_EST_CIV,VIC_EST_CIV_ENC=0,AGR_ALFAB_ENC=0,casados(as),alfabeta,14025,111.97141170139619,4.130840926102703e-24,62.46096256684492,0.4796434937611408,0.9028318346530667,1.0274437261448603,1.24818062354761
mujeres,2017,AGR_ALFAB_ENC,VIC_REL_AGR_ENC,AGR_ALFAB,VIC_REL_AGR,VIC_REL_AGR_ENC=1,AGR_ALFAB_ENC=0,esposos(as),alfabeta,17309,360.1096967536044,9.650090846331399e-78,341.92876538217115,0.31446068519267434,0.9195810103057949,1.0372101985783269,1.4102292021199487
mujeres,2017,AGR_ALFAB_ENC,VIC_TRABAJA_ENC,AGR_ALFAB,VIC_TRABAJA,VIC_TRABAJA_ENC=2,AGR_ALFAB_ENC=0,si,alfabeta,17265,324.56357556652983,1.4685112915368425e-72,644.9087749782798,0.31178685201274253,0.948546255506608,1.0701595178279806,2.208591652207269
mujeres,2017,AGR_ALFAB_ENC,CANTIDAD_HIJOS_ENC,AGR_ALFAB,CANTIDAD_HIJOS,CANTIDAD_HIJOS_ENC=1,AGR_ALFAB_ENC=0,hijos medios,alfabeta,17309,181.48062499810044,4.223882031867294e-39,213.43613149228725,0.35282223120919753,0.9086445469424193,1.0248747858090927,1.2414060030887637
mujeres,2017,AGR_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,AGR_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,primaria,alfabeta,17014,2963.8064653839488,0.0,77.84436346538145,0.36781474080169274,0.9162518301610542,1.0343092249442793,1.3629109061174318
mujeres,2017,AGR_ALFAB_ENC,AGR_NIV_ESCOLARIDAD_ENC,AGR_ALFAB,AGR_NIV_ESCOLARIDAD,AGR_NIV_ESCOLARIDAD_ENC=4,AGR_ALFAB_ENC=0,primaria,alfabeta,16835,13609.083407071137,0.0,65.06409266409267,0.4300564300564301,1.0,1.131993006993007,116602316.60231656
mujeres,2017,AGR_ALFAB_ENC,DIF_ALFAB_ENC,AGR_ALFAB,DIF_ALFAB,DIF_ALFAB_ENC=2,AGR_ALFAB_ENC=0,iguales,alfabeta,17255,6659.859064844182,0.0,90.80011590843233,0.7911330049261084,0.9219910846953938,1.0398690219242446,1.4531473092687126
mujeres,2017,AGR_ALFAB_ENC,DIF_ALFAB_ENC,AGR_ALFAB,DIF_ALFAB,AGR_ALFAB_ENC=0,DIF_ALFAB_ENC=2,alfabeta,iguales,17255,6659.859064844182,0.0,90.80011590843233,0.7911330049261084,0.8922805412118439,1.0398690219242446,1.3175880725502913
mujeres,2017,AGR_ALFAB_ENC,VIC_ES_INDIGENA_ENC,AGR_ALFAB,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,no,alfabeta,14992,696.994130939254,1.34695203557478e-153,563.0904482390608,0.6113260405549626,0.9420289855072463,1.0548923327401134,1.8455842797965416
mujeres,2017,AGR_ALFAB_ENC,AGR_ES_INDIGENA_ENC,AGR_ALFAB,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,no,alfabeta,14973,668.859385422269,1.7687058929948754e-147,574.5903960462165,0.6046884391905429,0.9415557404326124,1.0546804893766368,1.8352483742100287
mujeres,2017,AGR_EST_CIV_ENC,AGR_SEXO_ENC,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC=0,AGR_SEXO_ENC=0,casados(as),hombres,14299,1111.891859995865,9.574404403179989e-241,34.96692076368977,0.49499965032519755,0.9519838601210491,1.02387493161872,1.4623145268110194
mujeres,2017,AGR_EST_CIV_ENC,AGR_SEXO_ENC,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC=4,AGR_SEXO_ENC=0,unidos(as),hombres,14299,1111.891859995865,9.574404403179989e-241,34.96692076368977,0.3372263794670956,0.9561768788419591,1.0283845950027208,1.602229527952769
mujeres,2017,AGR_EST_CIV_ENC,AGR_TRABAJA_ENC,AGR_EST_CIV,AGR_TRABAJA,AGR_EST_CIV_ENC=0,AGR_TRABAJA_ENC=2,casados(as),si,14043,936.7015310794625,9.683904761333222e-203,67.45097201452681,0.46236559139784944,0.8911611309360418,1.0347755715011437,1.2751695068019875
mujeres,2017,AGR_EST_CIV_ENC,AGR_TRABAJA_ENC,AGR_EST_CIV,AGR_TRABAJA,AGR_EST_CIV_ENC=4,AGR_TRABAJA_ENC=2,unidos(as),si,14043,936.7015310794625,9.683904761333222e-203,67.45097201452681,0.31439151178523106,0.8890455094643577,1.0323190085503533,1.2508552501072912
mujeres,2017,AGR_EST_CIV_ENC,VIC_ALFAB_ENC,AGR_EST_CIV,VIC_ALFAB,AGR_EST_CIV_ENC=0,VIC_ALFAB_ENC=0,casados(as),alfabeta,14251,122.60201556022969,2.123241575334416e-26,86.38474493018033,0.44607395972212477,0.8574318856217966,1.0378173774415003,1.2191531296008267
mujeres,2017,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,VIC_EST_CIV_ENC=0,AGR_EST_CIV_ENC=0,casados(as),casados(as),13873,22480.415136341388,0.0,16.676421826569594,0.48266416780797233,0.9055991344333243,1.731924013233183,5.054125407535773
mujeres,2017,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC=0,VIC_EST_CIV_ENC=0,casados(as),casados(as),13873,22480.415136341388,0.0,16.676421826569594,0.48266416780797233,0.9230769230769231,1.731924013233183,6.0712894763244485
mujeres,2017,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,VIC_EST_CIV_ENC=4,AGR_EST_CIV_ENC=4,unidos(as),unidos(as),13873,22480.415136341388,0.0,16.676421826569594,0.3193973906148634,0.9177713338856669,2.613350105705225,7.890365565483725
mujeres,2017,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC=4,VIC_EST_CIV_ENC=4,unidos(as),unidos(as),13873,22480.415136341388,0.0,16.676421826569594,0.3193973906148634,0.9094827586206896,2.613350105705225,7.202891456914369
mujeres,2017,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,AGR_EST_CIV,VIC_REL_AGR,VIC_REL_AGR_ENC=1,AGR_EST_CIV_ENC=0,esposos(as),casados(as),14299,18139.380792680015,0.0,48.16658507587943,0.41401496608154414,0.9946236559139785,1.9128612852607905,89.28622718603408
mujeres,2017,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,casados(as),esposos(as),14299,18139.380792680015,0.0,48.16658507587943,0.41401496608154414,0.7962340282447882,1.9128612852607905,2.8647919340494945
mujeres,2017,AGR_EST_CIV_ENC,VIC_RANGO_EDAD_ENC,AGR_EST_CIV,VIC_RANGO_EDAD,AGR_EST_CIV_ENC=4,VIC_RANGO_EDAD_ENC=0,unidos(as),adulto joven,14299,232.68582156763614,3.631578331019398e-50,94.52213441499406,0.3042170781173509,0.8625817965496728,1.0646574975281633,1.381210615582165
mujeres,2017,AGR_EST_CIV_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_EST_CIV,GANA_MAS_LA_VICTIMA,AGR_EST_CIV_ENC=4,GANA_MAS_LA_VICTIMA_ENC=0,unidos(as),no,14299,85.86435702147693,1.6928196037985809e-18,68.64521994545073,0.31323868802014126,0.8881618084473528,1.0301610722735803,1.23251104093524
mujeres,2017,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,AGR_GRUPET,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,no,ladinos(as),15021,11065.64860423951,0.0,7.41521869382864,0.6054856534185473,0.9359884738087887,1.4777678016693099,5.72740694260972
mujeres,2017,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,ladinos(as),no,15021,11065.64860423951,0.0,7.41521869382864,0.6054856534185473,0.9559596384275804,1.4777678016693099,8.017773502805156
mujeres,2017,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,AGR_GRUPET,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,si,maya,15021,11065.64860423951,0.0,7.41521869382864,0.3154250715664736,0.8932880844645551,2.5729780089630068,6.117586558159383
mujeres,2017,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,maya,si,15021,11065.64860423951,0.0,7.41521869382864,0.3154250715664736,0.9085330776605944,2.5729780089630068,7.072440225331471
mujeres,2017,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,ladinos(as),no,15135,15135.0,0.0,7.523092170465808,0.6417575156921044,1.0,1.558220941006898,358242484.3078956
mujeres,2017,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,no,ladinos(as),15135,15135.0,0.0,7.523092170465808,0.6417575156921044,1.0,1.558220941006898,358242484.3078956
mujeres,2017,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,maya,si,15135,15135.0,0.0,7.523092170465808,0.3503799141063759,1.0,2.7914053854666174,641757515.6921043
mujeres,2017,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,AGR_GRUPET,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,si,maya,15135,15135.0,0.0,7.523092170465808,0.3503799141063759,0.9780523791958687,2.7914053854666174,29.59865500194396
mujeres,2017,AGR_NACIONAL_ENC,VIC_TRABAJA_ENC,AGR_NACIONAL,VIC_TRABAJA,VIC_TRABAJA_ENC=1,AGR_NACIONAL_ENC=1,no,guatemalteca,17035,4.471773633660348,0.03445920372932111,22.73202230701497,0.6729674200176108,0.9966095801095366,1.0007217328126115,1.2119990705476542
mujeres,2017,AGR_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,AGR_NACIONAL,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,AGR_NACIONAL_ENC=1,no,guatemalteca,14784,59.91690037945864,9.894813744083727e-15,12.326839826839826,0.6374458874458875,1.0,1.0023050847457629,2299783.5497835516
mujeres,2017,AGR_SEXO_ENC,AGR_TRABAJA_ENC,AGR_SEXO,AGR_TRABAJA,AGR_TRABAJA_ENC=2,AGR_SEXO_ENC=0,si,hombres,17152,3896.9170801113996,0.0,142.52798507462686,0.8509211753731343,0.9836894250859338,1.048225709435508,3.774677516200343
mujeres,2017,AGR_SEXO_ENC,AGR_TRABAJA_ENC,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC=0,AGR_TRABAJA_ENC=2,hombres,si,17152,3896.9170801113996,0.0,142.52798507462686,0.8509211753731343,0.9067470178926441,1.048225709435508,1.4473497612450572
mujeres,2017,AGR_SEXO_ENC,VIC_EST_CIV_ENC,AGR_SEXO,VIC_EST_CIV,VIC_EST_CIV_ENC=0,AGR_SEXO_ENC=0,casados(as),hombres,14216,1251.6906042926153,4.4655387452322725e-271,38.11198649409116,0.502602701181767,0.9476127320954907,1.0217887287218974,1.3857233161184388
mujeres,2017,AGR_SEXO_ENC,VIC_EST_CIV_ENC,AGR_SEXO,VIC_EST_CIV,VIC_EST_CIV_ENC=4,AGR_SEXO_ENC=0,unidos(as),hombres,14216,1251.6906042926153,4.4655387452322725e-271,38.11198649409116,0.33131682611142377,0.9565393988627132,1.0314141454969912,1.670346392335489
mujeres,2017,AGR_SEXO_ENC,VIC_REL_AGR_ENC,AGR_SEXO,VIC_REL_AGR,VIC_REL_AGR_ENC=0,AGR_SEXO_ENC=0,conviviente,hombres,17560,5440.087308620131,0.0,189.22676537585423,0.3092255125284738,1.0,1.0656633086539629,61617312.07289289
mujeres,2017,AGR_SEXO_ENC,VIC_REL_AGR_ENC,AGR_SEXO,VIC_REL_AGR,VIC_REL_AGR_ENC=1,AGR_SEXO_ENC=0,esposos(as),hombres,17560,5440.087308620131,0.0,189.22676537585423,0.3406605922551253,1.0,1.0656633086539629,61617312.07289289
mujeres,2017,AGR_SEXO_ENC,CANTIDAD_HIJOS_ENC,AGR_SEXO,CANTIDAD_HIJOS,CANTIDAD_HIJOS_ENC=1,AGR_SEXO_ENC=0,hijos medios,hombres,17560,98.6881362669956,2.9754433855679287e-21,116.70318906605922,0.3678246013667426,0.9513919575784358,1.0138635013398065,1.26763613047542
mujeres,2017,AGR_SEXO_ENC,VIOLENCIA_FISICA_ENC,AGR_SEXO,VIOLENCIA_FISICA,VIOLENCIA_FISICA_ENC=1,AGR_SEXO_ENC=0,presente,hombres,17560,65.79699735782431,4.998432704289282e-16,488.37881548974946,0.5221526195899773,0.9517334440523147,1.014227410945421,1.276604671422454
mujeres,2017,AGR_SEXO_ENC,QUIEN_ES_MAYOR_ENC,AGR_SEXO,QUIEN_ES_MAYOR,QUIEN_ES_MAYOR_ENC=0,AGR_SEXO_ENC=0,agresor,hombres,16735,199.36156082822936,5.119023394640483e-44,74.15596056169704,0.6506722438004183,0.9503403735381393,1.010736965437608,1.2032914368420897
mujeres,2017,AGR_TRABAJA_ENC,VIC_EST_CIV_ENC,AGR_TRABAJA,VIC_EST_CIV,VIC_EST_CIV_ENC=4,AGR_TRABAJA_ENC=2,unidos(as),si,13927,652.167494005975,4.936419666291837e-141,71.2755798090041,0.3092554031736914,0.8893247986785051,1.032824088658734,1.2553738249399284
mujeres,2017,AGR_TRABAJA_ENC,VIC_REL_AGR_ENC,AGR_TRABAJA,VIC_REL_AGR,VIC_REL_AGR_ENC=1,AGR_TRABAJA_ENC=2,esposos(as),si,17152,2120.971584555744,0.0,403.15444263059703,0.3180970149253731,0.9299471620930629,1.0750457453811562,1.9266839851433255
mujeres,2017,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,GANA_MAS_LA_VICTIMA_ENC=0,AGR_TRABAJA_ENC=2,no,si,17152,1098.4831909611196,7.055937774026418e-241,323.6572994402985,0.7740788246268657,0.8998915548325878,1.040300596379898,1.3482347194772146
mujeres,2017,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,si,no,17152,1098.4831909611196,7.055937774026418e-241,323.6572994402985,0.7740788246268657,0.8948574509671766,1.040300596379898,1.3297068466864361
mujeres,2017,VIC_ALFAB_ENC,VIC_TRABAJA_ENC,VIC_ALFAB,VIC_TRABAJA,VIC_TRABAJA_ENC=2,VIC_ALFAB_ENC=0,si,alfabeta,17438,427.0800215498176,7.021438250457201e-95,935.0189241885537,0.30049317582291546,0.9191369935099105,1.0994588347390466,2.028240591378641
mujeres,2017,VIC_ALFAB_ENC,CANTIDAD_HIJOS_ENC,VIC_ALFAB,CANTIDAD_HIJOS,CANTIDAD_HIJOS_ENC=1,VIC_ALFAB_ENC=0,hijos medios,alfabeta,17487,491.87304724275094,2.753415356754596e-106,308.89049007834393,0.33459141076228055,0.8638712535065702,1.0328535901866125,1.2018567283792443
mujeres,2017,VIC_ALFAB_ENC,VIC_RANGO_EDAD_ENC,VIC_ALFAB,VIC_RANGO_EDAD,VIC_RANGO_EDAD_ENC=0,VIC_ALFAB_ENC=0,adulto joven,alfabeta,17487,502.84588209427926,2.2843743291327597e-111,510.12740893234974,0.7112712300566135,0.8656134734497878,1.0349366067425434,1.2174378941347934
mujeres,2017,VIC_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,VIC_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_ALFAB_ENC=0,primaria,alfabeta,17210,15081.148734928714,0.0,113.37606042998257,0.4020337013364323,1.0,1.1993867168443793,166240557.81522372
mujeres,2017,VIC_ALFAB_ENC,DIF_ALFAB_ENC,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC=0,DIF_ALFAB_ENC=2,alfabeta,iguales,17255,9428.139696748738,0.0,130.11898000579544,0.7911330049261084,0.9445751453086078,1.1008134629407016,2.5607622000624835
mujeres,2017,VIC_ALFAB_ENC,DIF_ALFAB_ENC,VIC_ALFAB,DIF_ALFAB,DIF_ALFAB_ENC=2,VIC_ALFAB_ENC=0,iguales,alfabeta,17255,9428.139696748738,0.0,130.11898000579544,0.7911330049261084,0.9219910846953938,1.1008134629407016,2.0823987259101235
mujeres,2017,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,no,alfabeta,15114,1452.8933555158837,0.0,846.2880772793436,0.5993118962551277,0.9242857142857143,1.0993668281824416,2.103385312813315
mujeres,2017,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC=0,VIC_ES_INDIGENA_ENC=1,alfabeta,no,15114,1452.8933555158837,0.0,846.2880772793436,0.5993118962551277,0.7128354450302983,1.0993668281824416,1.2243661022643564
mujeres,2017,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,VIC_ALFAB,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,no,alfabeta,15078,1213.6312238045857,6.650706704977319e-266,867.2217800769333,0.5883406287306009,0.9175630947455523,1.0927269838538376,1.9445146814598468
mujeres,2017,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,VIC_EST_CIV,VIC_REL_AGR,VIC_REL_AGR_ENC=1,VIC_EST_CIV_ENC=0,esposos(as),casados(as),14216,18906.506945609115,0.0,47.82463421496905,0.4153066966797974,0.992936427850656,1.8720934029608653,66.48359055566658
mujeres,2017,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,casados(as),esposos(as),14216,18906.506945609115,0.0,47.82463421496905,0.4153066966797974,0.783023872679045,1.8720934029608653,2.68111930222113
mujeres,2017,VIC_EST_CIV_ENC,VIC_RANGO_EDAD_ENC,VIC_EST_CIV,VIC_RANGO_EDAD,VIC_EST_CIV_ENC=4,VIC_RANGO_EDAD_ENC=0,unidos(as),adulto joven,14216,261.0578604550445,2.654412794697217e-56,101.48424310635903,0.3043753517163759,0.878757108042242,1.0893277858326225,1.5943476395761786
mujeres,2017,VIC_EST_CIV_ENC,GANA_MAS_LA_VICTIMA_ENC,VIC_EST_CIV,GANA_MAS_LA_VICTIMA,VIC_EST_CIV_ENC=4,GANA_MAS_LA_VICTIMA_ENC=0,unidos(as),no,14216,68.50642671281072,8.91313185230621e-15,71.71848621271806,0.30866629150253233,0.8911454102355808,1.0321429975483962,1.2549460656263771
mujeres,2017,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,ladinos(as),no,15171,15171.0,0.0,6.326280403401226,0.6485399775888208,1.0,1.5419249923772742,351460022.41117924
mujeres,2017,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,no,ladinos(as),15171,15171.0,0.0,6.326280403401226,0.6485399775888208,1.0,1.5419249923772742,351460022.41117924
mujeres,2017,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,maya,si,15171,15171.0,0.0,6.326280403401226,0.3442093467800409,1.0,2.845273818454614,648539977.5888207
mujeres,2017,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,VIC_GRUPET,VIC_ES_INDIGENA,VIC_ES_INDIGENA_ENC=2,VIC_GRUPET_ENC=3,si,maya,15171,15171.0,0.0,6.326280403401226,0.3442093467800409,0.9793698424606152,2.845273818454614,31.78795994068571
mujeres,2017,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,ladinos(as),no,15016,11110.533039360958,0.0,5.746403835908365,0.6056872669152904,0.9461146364298346,1.4763439032142156,6.665079518514065
mujeres,2017,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,VIC_GRUPET,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,no,ladinos(as),15016,11110.533039360958,0.0,5.746403835908365,0.6056872669152904,0.9451314558869376,1.4763439032142156,6.557786347644165
mujeres,2017,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,maya,si,15016,11110.533039360958,0.0,5.746403835908365,0.31679541822056473,0.9281951219512196,2.5844201652548695,8.924877651007083
mujeres,2017,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,VIC_GRUPET,AGR_ES_INDIGENA,AGR_ES_INDIGENA_ENC=2,VIC_GRUPET_ENC=3,si,maya,15016,11110.533039360958,0.0,5.746403835908365,0.31679541822056473,0.8820693491563137,2.5844201652548695,5.585463822622949
