division,year,orig_col_a,orig_col_b,col_a_enc,col_b_enc,n_rows,pair_chi2,pair_p_value,pair_expected_min,antecedent_enc,consequent_enc,support,confidence,lift,conviction,rule_n,rule_chi2,rule_p_value,rule_dof,rule_expected_min,rule_observed
mujeres,2015,AGR_ALFAB,DIF_ALFAB,AGR_ALFAB_ENC,DIF_ALFAB_ENC,18461,6819.676711471662,0.0,115.7631764259791,AGR_ALFAB_ENC=0,DIF_ALFAB_ENC=2,0.770868316992579,0.8821050021694663,1.041144456559716,1.2956822329491275,18461,1201.228005505325,3.299281676437484e-263,1,355.6123720275175,"[[918, 1410], [1902, 14231]]"
mujeres,2015,AGR_ALFAB,VIC_ES_INDIGENA,AGR_ALFAB_ENC,VIC_ES_INDIGENA_ENC,16178,734.724945312438,8.409958172511841e-162,710.4581530473482,VIC_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,0.5995796761033503,0.9278744977998852,1.0593615825974978,1.7208777572448213,16178,734.7249453124381,8.409958172511365e-162,1,710.4581530473482,"[[1254, 4470], [754, 9700]]"
mujeres,2015,AGR_ALFAB,AGR_ES_INDIGENA,AGR_ALFAB_ENC,AGR_ES_INDIGENA_ENC,16114,715.8820108979455,1.052231432543863e-157,718.0712423979148,AGR_ES_INDIGENA_ENC=1,AGR_ALFAB_ENC=0,0.5941417401017749,0.928252860190033,1.0594140228842124,1.7255793781141338,16114,715.8820108979454,1.0522314325439232e-157,1,718.0712423979148,"[[1255, 4545], [740, 9574]]"
mujeres,2015,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC,AGR_SEXO_ENC,15165,1553.3621137482219,0.0,17.156083086053414,AGR_EST_CIV_ENC=0,AGR_SEXO_ENC=0,0.5386086383119024,0.962073027090695,1.0210537795388335,1.5230476771878543,15165,139.46226262215052,3.4898442206965747e-32,1,385.5786350148368,"[[554, 6121], [322, 8168]]"
mujeres,2015,AGR_EST_CIV,AGR_SEXO,AGR_EST_CIV_ENC,AGR_SEXO_ENC,15165,1553.3621137482219,0.0,17.156083086053414,AGR_EST_CIV_ENC=4,AGR_SEXO_ENC=0,0.33128915265413783,0.9727008712487899,1.0323331732443068,2.1159864816852196,15165,133.56944735681043,6.786671045153077e-31,1,298.3541048466864,"[[735, 9265], [141, 5024]]"
mujeres,2015,AGR_EST_CIV,AGR_TRABAJA,AGR_EST_CIV_ENC,AGR_TRABAJA_ENC,14907,811.5366604720537,1.362013918779348e-175,36.94304689072248,AGR_EST_CIV_ENC=0,AGR_TRABAJA_ENC=2,0.5041926611658952,0.900335409678965,1.0317727515439985,1.27818531311906,14907,131.19892537545212,2.239963224129369e-30,1,835.5498088146509,"[[1067, 5492], [832, 7516]]"
mujeres,2015,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,14519,21079.520404538467,0.0,5.377643088366967,VIC_EST_CIV_ENC=0,AGR_EST_CIV_ENC=0,0.5158757490185274,0.918004657433509,1.6382140635788,5.361656033710729,14519,9670.19781618281,0.0,1,2796.05206970177,"[[5714, 646], [669, 7490]]"
mujeres,2015,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,14519,21079.520404538467,0.0,5.377643088366967,AGR_EST_CIV_ENC=0,VIC_EST_CIV_ENC=0,0.5158757490185274,0.9205998033431662,1.6382140635788,5.516947191040785,14519,9670.19781618281,0.0,1,2796.05206970177,"[[5714, 669], [646, 7490]]"
mujeres,2015,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,14519,21079.520404538467,0.0,5.377643088366967,VIC_EST_CIV_ENC=4,AGR_EST_CIV_ENC=4,0.311040705282733,0.918446207036811,2.706498981117812,8.100807184065452,14519,11121.430974149403,0.0,1,1668.5762793580825,"[[9191, 411], [401, 4516]]"
mujeres,2015,AGR_EST_CIV,VIC_EST_CIV,AGR_EST_CIV_ENC,VIC_EST_CIV_ENC,14519,21079.520404538467,0.0,5.377643088366967,AGR_EST_CIV_ENC=4,VIC_EST_CIV_ENC=4,0.311040705282733,0.9165820986401462,2.706498981117812,7.928038154697019,14519,11121.430974149403,0.0,1,1668.5762793580825,"[[9191, 401], [411, 4516]]"
mujeres,2015,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,15165,18186.501727229705,0.0,20.622551928783384,VIC_REL_AGR_ENC=1,AGR_EST_CIV_ENC=0,0.44009231783712494,0.9880088823094004,1.7648003180473566,36.707022130839114,15165,9062.005306559964,0.0,1,2973.269040553907,"[[6594, 1816], [81, 6674]]"
mujeres,2015,AGR_EST_CIV,VIC_REL_AGR,AGR_EST_CIV_ENC,VIC_REL_AGR_ENC,15165,18186.501727229705,0.0,20.622551928783384,AGR_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,0.44009231783712494,0.7861012956419317,1.7648003180473566,2.5926591511796424,15165,9062.005306559964,0.0,1,2973.269040553907,"[[6594, 81], [1816, 6674]]"
mujeres,2015,AGR_GRUPET,VIC_ALFAB,AGR_GRUPET_ENC,VIC_ALFAB_ENC,18273,1320.6676479087334,2.1264702830276337e-283,6.556558857330487,AGR_GRUPET_ENC=2,VIC_ALFAB_ENC=0,0.5119575329721447,0.9023825600463008,1.1033279705403851,1.865718186694027,18273,1148.8267609481652,8.07001058791163e-252,1,1439.8931757237453,"[[2316, 5590], [1012, 9355]]"
mujeres,2015,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16111,11631.478122797644,0.0,11.736701632425051,VIC_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.5997765501831047,0.9308351796551392,1.478379887561509,5.354861970325337,16111,11355.495622853941,0.0,1,2122.209049717584,"[[5249, 481], [718, 9663]]"
mujeres,2015,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16111,11631.478122797644,0.0,11.736701632425051,AGR_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,0.5997765501831047,0.9525828075709779,1.478379887561509,7.5006047280587955,16111,11355.495622853943,0.0,1,2122.209049717584,"[[5249, 718], [481, 9663]]"
mujeres,2015,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16111,11631.478122797644,0.0,11.736701632425051,VIC_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,0.31047110669728756,0.8729493891797556,2.541855703790899,5.167783420355311,16111,11058.150581014035,0.0,1,1967.8536403699336,"[[9850, 531], [728, 5002]]"
mujeres,2015,AGR_GRUPET,VIC_ES_INDIGENA,AGR_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16111,11631.478122797644,0.0,11.736701632425051,AGR_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,0.31047110669728756,0.904030363274896,2.541855703790899,6.714023206179614,16111,11058.150581014035,0.0,1,1967.8536403699336,"[[9850, 728], [531, 5002]]"
mujeres,2015,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16267,16266.999999999998,0.0,12.961947501075798,AGR_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,0.6399459027478945,1.0,1.562632084534102,360054097.2521054,16267,16266.999999999998,0.0,1,2108.836847605582,"[[5857, 0], [0, 10410]]"
mujeres,2015,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16267,16266.999999999998,0.0,12.961947501075798,AGR_ES_INDIGENA_ENC=1,AGR_GRUPET_ENC=2,0.6399459027478945,1.0,1.562632084534102,360054097.2521054,16267,16266.999999999998,0.0,1,2108.836847605582,"[[5857, 0], [0, 10410]]"
mujeres,2015,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16267,16266.999999999998,0.0,12.961947501075798,AGR_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,0.34708305157681196,1.0,2.7773604234249616,639945902.7478945,16267,15369.453917365863,0.0,1,2032.8654330853876,"[[10410, 211], [0, 5646]]"
mujeres,2015,AGR_GRUPET,AGR_ES_INDIGENA,AGR_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16267,16266.999999999998,0.0,12.961947501075798,AGR_ES_INDIGENA_ENC=2,AGR_GRUPET_ENC=3,0.34708305157681196,0.9639747310910022,2.7773604234249616,18.123860003616873,16267,15369.453917365863,0.0,1,2032.8654330853876,"[[10410, 0], [211, 5646]]"
mujeres,2015,AGR_NACIONAL,VIC_REL_AGR,AGR_NACIONAL_ENC,VIC_REL_AGR_ENC,18176,21.701895046737103,7.524277413012843e-05,16.438820422535212,VIC_REL_AGR_ENC=1,AGR_NACIONAL_ENC=1,0.3615757042253521,0.9965125094768764,1.0022471985531045,1.6406723709512345,18176,9.08286426369608,0.0025801562406233525,1,37.73547535211268,"[[81, 11500], [23, 6572]]"
mujeres,2015,AGR_NACIONAL,VIC_TRABAJA,AGR_NACIONAL_ENC,VIC_TRABAJA_ENC,18121,14.727188998644426,0.00012424164097701087,32.89338336736383,VIC_TRABAJA_ENC=1,AGR_NACIONAL_ENC=1,0.6777771646156393,0.9957840116750446,1.00147641667019,1.3482038462286512,18121,14.727188998644428,0.0001242416409770108,1,32.89338336736383,"[[51, 5736], [52, 12282]]"
mujeres,2015,AGR_NACIONAL,AGR_ES_INDIGENA,AGR_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,15823,26.99538913757045,2.0394136951860834e-07,7.574227390507489,AGR_ES_INDIGENA_ENC=1,AGR_NACIONAL_ENC=1,0.6391961069329457,0.9998022933965994,1.0011309763583338,6.712852351138277,15823,26.99538913757045,2.0394136951860834e-07,1,7.574227390507489,"[[19, 5688], [2, 10114]]"
mujeres,2015,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,18385,3447.348001491672,0.0,115.0392167527876,AGR_TRABAJA_ENC=2,AGR_SEXO_ENC=0,0.8618982866467229,0.9859996266567108,1.0375824587077802,3.5509365608004835,18385,3447.348001491672,0.0,1,115.0392167527876,"[[689, 1625], [225, 15846]]"
mujeres,2015,AGR_SEXO,AGR_TRABAJA,AGR_SEXO_ENC,AGR_TRABAJA_ENC,18385,3447.348001491672,0.0,115.0392167527876,AGR_SEXO_ENC=0,AGR_TRABAJA_ENC=2,0.8618982866467229,0.9069887241714841,1.0375824587077802,1.3532066212955933,18385,3447.348001491672,0.0,1,115.0392167527876,"[[689, 225], [1625, 15846]]"
mujeres,2015,AGR_SEXO,VIC_EST_CIV,AGR_SEXO_ENC,VIC_EST_CIV_ENC,14939,1050.9460329252856,1.5962888625941412e-227,17.415623535711894,VIC_EST_CIV_ENC=0,AGR_SEXO_ENC=0,0.5335029118414887,0.9542624521072797,1.0147869285329334,1.3040171106473646,14939,65.30058797942496,6.430215684412668e-16,1,392.8654528415557,"[[509, 6078], [382, 7970]]"
mujeres,2015,AGR_SEXO,VIC_EST_CIV,AGR_SEXO_ENC,VIC_EST_CIV_ENC,14939,1050.9460329252856,1.5962888625941412e-227,17.415623535711894,VIC_EST_CIV_ENC=4,AGR_SEXO_ENC=0,0.3282013521654729,0.9701226751088247,1.0316530925007639,1.996247809205507,14939,120.65607114951341,4.5446953429378e-28,1,301.4334292790682,"[[740, 9145], [151, 4903]]"
mujeres,2015,AGR_SEXO,VIC_REL_AGR,AGR_SEXO_ENC,VIC_REL_AGR_ENC,18768,5127.503655644638,0.0,146.80839727195226,VIC_REL_AGR_ENC=0,AGR_SEXO_ENC=0,0.31862745098039214,1.0,1.0523718739486374,49765558.39727192,18768,459.63666523325026,5.767123523365249e-102,1,297.5980392156863,"[[934, 11854], [0, 5980]]"
mujeres,2015,AGR_SEXO,VIC_REL_AGR,AGR_SEXO_ENC,VIC_REL_AGR_ENC,18768,5127.503655644638,0.0,146.80839727195226,VIC_REL_AGR_ENC=1,AGR_SEXO_ENC=0,0.3633312020460358,1.0,1.0523718739486374,49765558.39727192,18768,560.9255700977218,5.287820341052143e-124,1,339.3513427109974,"[[934, 11015], [0, 6819]]"
mujeres,2015,AGR_SEXO,CANTIDAD_HIJOS,AGR_SEXO_ENC,CANTIDAD_HIJOS_ENC,18768,69.99526660664502,4.278309465815805e-15,84.90004262574595,CANTIDAD_HIJOS_ENC=1,AGR_SEXO_ENC=0,0.38315217391304346,0.9618780096308186,1.01225336350517,1.3054291397144437,18768,35.62287269224059,2.3945934227295732e-09,1,372.0473145780051,"[[649, 10643], [285, 7191]]"
mujeres,2015,AGR_SEXO,OTROS_AGRESORES,AGR_SEXO_ENC,OTROS_AGRESORES_ENC,9282,171.61713109128345,3.280790294148539e-39,69.23076923076923,OTROS_AGRESORES_ENC=1,AGR_SEXO_ENC=0,0.8317173023055376,0.9540286702916461,1.012959748072187,1.2655086573353085,9282,171.61713109128345,3.280790294148539e-39,1,69.23076923076923,"[[168, 1022], [372, 7720]]"
mujeres,2015,AGR_SEXO,VIOLENCIA_FISICA,AGR_SEXO_ENC,VIOLENCIA_FISICA_ENC,18768,73.57954483490826,9.666121367263234e-18,358.71014492753625,VIOLENCIA_FISICA_ENC=1,AGR_SEXO_ENC=0,0.5919117647058824,0.9609861591695502,1.011314805163963,1.275587229105711,18768,73.57954483490826,9.666121367263234e-18,1,358.71014492753625,"[[483, 6725], [451, 11109]]"
mujeres,2015,AGR_SEXO,QUIEN_ES_MAYOR,AGR_SEXO_ENC,QUIEN_ES_MAYOR_ENC,18066,204.15462380598206,4.6600085446000525e-45,68.33100852429979,QUIEN_ES_MAYOR_ENC=0,AGR_SEXO_ENC=0,0.6580870142809698,0.9607272727272728,1.0098032877060106,1.2374892567374776,18066,73.90825591337534,8.183333327120977e-18,1,276.58020591165723,"[[392, 5299], [486, 11889]]"
mujeres,2015,AGR_TRABAJA,VIC_REL_AGR,AGR_TRABAJA_ENC,VIC_REL_AGR_ENC,18385,1591.0412461505916,0.0,364.24889855860755,VIC_REL_AGR_ENC=1,AGR_TRABAJA_ENC=2,0.33902638020125103,0.9300208892867801,1.063930934573919,1.7985863578163692,18385,299.3748643048478,4.50783331086308e-67,1,843.5370138700027,"[[1845, 9838], [469, 6233]]"
mujeres,2015,AGR_TRABAJA,VIC_ES_INDIGENA,AGR_TRABAJA_ENC,VIC_ES_INDIGENA_ENC,16075,49.84731888897063,1.661873169017895e-12,715.8088958009331,VIC_ES_INDIGENA_ENC=2,AGR_TRABAJA_ENC=2,0.32006220839813376,0.8996328029375765,1.0283436896267897,1.247053813012252,16075,49.84731888897063,1.661873169017895e-12,1,715.8088958009331,"[[1438, 8918], [574, 5145]]"
mujeres,2015,AGR_TRABAJA,AGR_ES_INDIGENA,AGR_TRABAJA_ENC,AGR_ES_INDIGENA_ENC,16020,70.25612102704196,5.208341613590929e-17,727.9370786516854,AGR_ES_INDIGENA_ENC=2,AGR_TRABAJA_ENC=2,0.3269038701622971,0.9035541752933057,1.033333658495057,1.3022130073417872,16020,70.25612102704196,5.208341613590929e-17,1,727.9370786516854,"[[1453, 8771], [559, 5237]]"
mujeres,2015,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,18385,1095.1723157587026,3.6996142792689146e-240,282.06004895295075,GANA_MAS_LA_VICTIMA_ENC=0,AGR_TRABAJA_ENC=2,0.7940712537394615,0.904298810703667,1.0345052351930133,1.3151714756083637,18385,1095.1723157587023,3.699614279269336e-240,1,282.06004895295075,"[[769, 1472], [1545, 14599]]"
mujeres,2015,AGR_TRABAJA,GANA_MAS_LA_VICTIMA,AGR_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,18385,1095.1723157587026,3.6996142792689146e-240,282.06004895295075,AGR_TRABAJA_ENC=2,GANA_MAS_LA_VICTIMA_ENC=0,0.7940712537394615,0.908406446394126,1.0345052351930133,1.3308015826492776,18385,1095.1723157587026,3.6996142792689146e-240,1,282.06004895295075,"[[769, 1545], [1472, 14599]]"
mujeres,2015,VIC_ALFAB,VIC_REL_AGR,VIC_ALFAB_ENC,VIC_REL_AGR_ENC,18704,272.4151836631585,9.266926991407045e-59,532.6780367835757,VIC_REL_AGR_ENC=1,VIC_ALFAB_ENC=0,0.30934559452523525,0.8500073453797561,1.0381701311207365,1.2083568545444232,18704,70.4350830544212,4.7566436100699725e-17,1,1233.7323567151411,"[[2369, 9528], [1021, 5786]]"
mujeres,2015,VIC_ALFAB,VIC_NIV_ESCOLARIDAD,VIC_ALFAB_ENC,VIC_NIV_ESCOLARIDAD_ENC,18308,15973.857244876272,0.0,123.13469521520646,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_ALFAB_ENC=0,0.3938169106401573,1.0,1.2272422576752915,185164955.21083674,18308,2702.841281120356,0.0,1,1335.0393270701334,"[[3390, 7708], [0, 7210]]"
mujeres,2015,VIC_ALFAB,VIOLENCIA_FISICA,VIC_ALFAB_ENC,VIOLENCIA_FISICA_ENC,18704,99.4873638574261,1.9741894191545454e-23,1302.6053250641573,VIOLENCIA_FISICA_ENC=0,VIC_ALFAB_ENC=0,0.32827202737382377,0.8543203005426464,1.043437828219254,1.2441311519795482,18704,99.48736385742609,1.97418941915456e-23,1,1302.6053250641573,"[[2343, 9174], [1047, 6140]]"
mujeres,2015,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,18461,9746.827229452518,0.0,164.69400357510426,VIC_ALFAB_ENC=0,DIF_ALFAB_ENC=2,0.770868316992579,0.9394019407221599,1.1087717682802758,2.520781269860892,18461,5541.1083852300435,0.0,1,505.9227560803857,"[[1902, 1410], [918, 14231]]"
mujeres,2015,VIC_ALFAB,DIF_ALFAB,VIC_ALFAB_ENC,DIF_ALFAB_ENC,18461,9746.827229452518,0.0,164.69400357510426,DIF_ALFAB_ENC=2,VIC_ALFAB_ENC=0,0.770868316992579,0.9098523112332971,1.1087717682802758,1.9901256828312472,18461,5541.1083852300435,0.0,1,505.9227560803857,"[[1902, 918], [1410, 14231]]"
mujeres,2015,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,16314,1425.2033266993599,0.0,1029.771423317396,VIC_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,0.5844060316292755,0.9060153948493775,1.101970860476608,1.8920410078591057,16314,1425.2033266993599,0.0,1,1029.771423317396,"[[1912, 3879], [989, 9534]]"
mujeres,2015,VIC_ALFAB,VIC_ES_INDIGENA,VIC_ALFAB_ENC,VIC_ES_INDIGENA_ENC,16314,1425.2033266993599,0.0,1029.771423317396,VIC_ALFAB_ENC=0,VIC_ES_INDIGENA_ENC=1,0.5844060316292755,0.7108029523596511,1.101970860476608,1.2274371127143564,16314,1425.2033266993599,0.0,1,1029.771423317396,"[[1912, 989], [3879, 9534]]"
mujeres,2015,VIC_ALFAB,AGR_ES_INDIGENA,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,16218,1274.097155520094,4.811899682543165e-279,1042.6310272536687,VIC_ALFAB_ENC=0,AGR_ES_INDIGENA_ENC=1,0.5768282155629547,0.701905762304922,1.0980522478114425,1.210261504308071,16218,1274.097155520094,4.811899682543165e-279,1,1042.6310272536687,"[[1878, 1012], [3973, 9355]]"
mujeres,2015,VIC_ALFAB,AGR_ES_INDIGENA,VIC_ALFAB_ENC,AGR_ES_INDIGENA_ENC,16218,1274.097155520094,4.811899682543165e-279,1042.6310272536687,AGR_ES_INDIGENA_ENC=1,VIC_ALFAB_ENC=0,0.5768282155629547,0.9023825600463008,1.0980522478114425,1.8254633931044988,16218,1274.097155520094,4.811899682543165e-279,1,1042.6310272536687,"[[1878, 3973], [1012, 9355]]"
mujeres,2015,VIC_DISC,VIC_REL_AGR,VIC_DISC_ENC,VIC_REL_AGR_ENC,18026,17.573060099397903,0.0005386493283647867,18.09563963164318,VIC_REL_AGR_ENC=0,VIC_DISC_ENC=2,0.31709752579607237,0.9958188153310105,1.0022685631019985,1.539072822481649,18026,6.691755627827628,0.009685977276684611,1,36.93775657383779,"[[92, 12194], [24, 5716]]"
mujeres,2015,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,14939,18734.917709116606,0.0,17.00515429412946,VIC_REL_AGR_ENC=1,VIC_EST_CIV_ENC=0,0.44454113394470846,0.986775631500743,1.7650192958560345,33.341962669024,14939,9088.536104105535,0.0,1,2967.4349019345336,"[[6498, 1711], [89, 6641]]"
mujeres,2015,VIC_EST_CIV,VIC_REL_AGR,VIC_EST_CIV_ENC,VIC_REL_AGR_ENC,14939,18734.917709116606,0.0,17.00515429412946,VIC_EST_CIV_ENC=0,VIC_REL_AGR_ENC=1,0.44454113394470846,0.7951388888888888,1.7650192958560345,2.682311443326632,14939,9088.536104105535,0.0,1,2967.4349019345336,"[[6498, 89], [1711, 6641]]"
mujeres,2015,VIC_EST_CIV,VIC_RANGO_EDAD,VIC_EST_CIV_ENC,VIC_RANGO_EDAD_ENC,14939,361.7335891231178,4.294170612304548e-78,54.963786063324186,VIC_EST_CIV_ENC=4,VIC_RANGO_EDAD_ENC=0,0.3010911038222103,0.8899881282152751,1.0963579324983914,1.7110166320031597,14939,305.8391643736106,1.760573695050172e-68,1,951.3252560412343,"[[2256, 7629], [556, 4498]]"
mujeres,2015,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16360,16359.999999999998,0.0,9.212836185819071,VIC_GRUPET_ENC=2,VIC_ES_INDIGENA_ENC=1,0.6456601466992665,1.0,1.5488024235539146,354339853.30073345,16360,16360.0,0.0,1,2054.108129584352,"[[5797, 0], [0, 10563]]"
mujeres,2015,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16360,16359.999999999998,0.0,9.212836185819071,VIC_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,0.6456601466992665,1.0,1.5488024235539146,354339853.30073345,16360,16360.0,0.0,1,2054.108129584352,"[[5797, 0], [0, 10563]]"
mujeres,2015,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16360,16359.999999999998,0.0,9.212836185819071,VIC_GRUPET_ENC=3,VIC_ES_INDIGENA_ENC=2,0.3439486552567237,1.0,2.822149387614283,645660146.6992664,16360,15628.707548976721,0.0,1,1993.8703545232274,"[[10563, 170], [0, 5627]]"
mujeres,2015,VIC_GRUPET,VIC_ES_INDIGENA,VIC_GRUPET_ENC,VIC_ES_INDIGENA_ENC,16360,16359.999999999998,0.0,9.212836185819071,VIC_ES_INDIGENA_ENC=2,VIC_GRUPET_ENC=3,0.3439486552567237,0.9706744868035191,2.822149387614283,22.371350092882704,16360,15628.707548976721,0.0,1,1993.8703545232274,"[[10563, 0], [170, 5627]]"
mujeres,2015,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16065,11630.991243652052,0.0,8.298039215686275,VIC_GRUPET_ENC=2,AGR_ES_INDIGENA_ENC=1,0.6014939309056956,0.9442978598651421,1.4772757930405598,6.4770277474973925,16065,11376.398113033407,0.0,1,2104.0941176470587,"[[5226, 606], [570, 9663]]"
mujeres,2015,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16065,11630.991243652052,0.0,8.298039215686275,AGR_ES_INDIGENA_ENC=1,VIC_GRUPET_ENC=2,0.6014939309056956,0.9409874379199532,1.4772757930405598,6.1516597676263105,16065,11376.398113033407,0.0,1,2104.0941176470587,"[[5226, 570], [606, 9663]]"
mujeres,2015,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16065,11630.991243652052,0.0,8.298039215686275,VIC_GRUPET_ENC=3,AGR_ES_INDIGENA_ENC=2,0.31241830065359477,0.916210295728368,2.539495928377542,7.6288093412225395,16065,11119.548589275313,0.0,1,1976.3764705882354,"[[9810, 777], [459, 5019]]"
mujeres,2015,VIC_GRUPET,AGR_ES_INDIGENA,VIC_GRUPET_ENC,AGR_ES_INDIGENA_ENC,16065,11630.991243652052,0.0,8.298039215686275,AGR_ES_INDIGENA_ENC=2,VIC_GRUPET_ENC=3,0.31241830065359477,0.8659420289855072,2.539495928377542,4.915860361543677,16065,11119.548589275313,0.0,1,1976.3764705882354,"[[9810, 459], [777, 5019]]"
mujeres,2015,VIC_NACIONAL,VIC_ES_INDIGENA,VIC_NACIONAL_ENC,VIC_ES_INDIGENA_ENC,16280,8.977906334011093,0.0027326358019964248,27.625798525798526,VIC_ES_INDIGENA_ENC=2,VIC_NACIONAL_ENC=1,0.35325552825552825,0.9973985431841832,1.0022002396641465,1.8417191937630737,16280,8.977906334011093,0.0027326358019964248,1,27.625798525798526,"[[63, 10451], [15, 5751]]"
mujeres,2015,VIC_NACIONAL,AGR_ES_INDIGENA,VIC_NACIONAL_ENC,AGR_ES_INDIGENA_ENC,16184,10.503058135639575,0.0011917713749603415,57.57785467128028,AGR_ES_INDIGENA_ENC=2,VIC_NACIONAL_ENC=1,0.3575135936727632,0.9934752747252747,1.0033951476631207,1.5152064696504652,16184,10.503058135639577,0.0011917713749603404,1,57.57785467128028,"[[122, 10238], [38, 5786]]"
mujeres,2015,VIC_REL_AGR,OTROS_AGRESORES,VIC_REL_AGR_ENC,OTROS_AGRESORES_ENC,9282,264.02508880441064,6.054506338843224e-57,177.05128205128204,VIC_REL_AGR_ENC=1,OTROS_AGRESORES_ENC=1,0.3206205559146736,0.8936936936936937,1.0251192368839428,1.2059973810935183,9282,22.281512641673938,2.3546265415058645e-06,1,426.9230769230769,"[[836, 5116], [354, 2976]]"
mujeres,2015,VIC_REL_AGR,DIF_ALFAB,VIC_REL_AGR_ENC,DIF_ALFAB_ENC,18461,273.9879764652127,3.040744993440123e-56,144.15697957857105,VIC_REL_AGR_ENC=1,DIF_ALFAB_ENC=2,0.32018850549807704,0.8766127836274655,1.0346620164021894,1.2380087548054493,18461,70.79098298641642,3.971480880705215e-17,1,1030.0232923460267,"[[1988, 9730], [832, 5911]]"
mujeres,2015,VIC_TRABAJA,VIC_NIV_ESCOLARIDAD,VIC_TRABAJA_ENC,VIC_NIV_ESCOLARIDAD_ENC,18252,2208.140008997674,0.0,212.71794871794873,VIC_NIV_ESCOLARIDAD_ENC=4,VIC_TRABAJA_ENC=1,0.30188472496164803,0.7658095899930507,1.127586046833911,1.3700029400489069,18252,409.25200045056516,5.332699590726664e-91,1,2308.4549638395792,"[[4171, 6886], [1685, 5510]]"
mujeres,2015,VIC_TRABAJA,AGR_NIV_ESCOLARIDAD,VIC_TRABAJA_ENC,AGR_NIV_ESCOLARIDAD_ENC,17848,931.338096950773,2.7009145941373356e-200,167.54818467055134,AGR_NIV_ESCOLARIDAD_ENC=4,VIC_TRABAJA_ENC=1,0.31269610040340656,0.7406768414067684,1.0878538730602372,1.2306629298866842,17848,214.72736803047943,1.2780308034613003e-48,1,2404.7153742716273,"[[3742, 6571], [1954, 5581]]"
mujeres,2015,VIC_TRABAJA,GANA_MAS_LA_VICTIMA,VIC_TRABAJA_ENC,GANA_MAS_LA_VICTIMA_ENC,18693,3403.3395460458078,0.0,715.9499277804525,VIC_TRABAJA_ENC=1,GANA_MAS_LA_VICTIMA_ENC=0,0.6635639009254801,0.9750805754264602,1.1079006319260163,4.8108833155214565,18693,3403.3395460458078,0.0,1,715.9499277804525,"[[1924, 4048], [317, 12404]]"
